"el gouna red sea"	"el gouna red sea"
"14 abu el houl street"	"el gouna red sea"
"204 lake front dr"	"109 east harrell drive"
"2464 blind pass court"	"2464 blind pass court"
"363 bonner mall way"	"476841 highway 95 north"
"105 taylor avenue"	"105 taylor avenue"
"146 clapton common"	"105 taylor avenue"
"4 stanhope old hall"	"105 taylor avenue"
"no.6 dongfang street north district"	"no.56 xinji rd machong ave"
"no. 65 changjiang east road"	"no.56 xinji rd machong ave"
"no.6 dongfang street north district"	"no.158 jian she road"
"no 1 xinli road"	"no.158 jian she road"
"32 eden cres"	"st martins ln"
"st martins ln"	"st martins ln"
"141 rodger sishi rd"	"141 rodger sishi rd"
"9 164 1 ichijo dori"	"2 1 1 minami rokujo higashi chuo ku"
"7 1 1 minami rokujo nishi"	"2 1 1 minami rokujo higashi chuo ku"
"2 8 1 minami 6 jo nishi"	"2 1 1 minami rokujo higashi chuo ku"
"9 164 1 ichijo dori"	"10 3 3 miyashitadori"
"2 chome 28 haramachiku asahicho"	"10 3 3 miyashitadori"
"awajimachi 2 6 8"	"10 3 3 miyashitadori"
"9 164 1 ichijo dori"	"asato 409"
"asato 409"	"asato 409"
"srima iii br.53"	"srima iii br.53"
"171 nagalli hills"	"xiimer"
"xiimer"	"xiimer"
"plot no 79 n 2 sector new digha"	"xiimer"
"palais de justice district"	"palais de justice corniche du fleuve achrafieh na"
"plot #6 boeing boulevard aerodrome gra"	"plot #6 boeing boulevard aerodrome gra"
"sydmarken 31"	"nordmarken 10"
"nordmarken 10"	"nordmarken 10"
"bei der martinskirche 10"	"landstrae 3"
"23 ulitsa solun"	"23 ulitsa solun"
"parkowa 41/3"	"parkowa 41/3"
"energiestrae 2"	"1 kaiser wilhelm promenade"
"karl heinrich waggerl strae 9"	"1 kaiser wilhelm promenade"
"ambach 25"	"1 kaiser wilhelm promenade"
"betiga 126d"	"betiga 126d"
"ante sarica bare"	"betiga 126d"
"216/102 soi pattaya 11"	"216 102 soi pattaya 11"
"utrechtseweg 16"	"utrechtseweg 16"
"langereweg 21"	"utrechtseweg 16"
"r. treis 01"	"avenida dos navegantes 719"
"yonatan 10"	"yonatan 10"
"hahula"	"yonatan 10"
"13 lawrence street"	"lammas st"
"445 n main st"	"445 n main st"
"5778 clark road i 75 exit 205"	"445 n main st"
"450 paisano st ne"	"445 n main st"
"priva living arjan dubai dubai"	"al jaddaf"
"al awir road"	"al jaddaf"
"al jaddaf"	"al jaddaf"
"6/9 moo 1"	"118 moo 2 t.taling ngam"
"118 moo 2 t.taling ngam"	"118 moo 2 t.taling ngam"
"pisitkoraneee rd"	"118 moo 2 t.taling ngam"
"6/9 moo 1"	"105/146 moo 1 tumbol bo phut"
"122 samed prachaupatum village no 4"	"105/146 moo 1 tumbol bo phut"
"am sternberg 205 207"	"grimlinghauser strae 4"
"high street"	"the beeches"
"el corniche st north safaga"	"el corniche st north safaga"
"173 1 tsuchidaru"	"173 1 tsuchidaru"
"173 1 tsuchidaru"	"173 1 tsuchidaru"
"via del germano reale"	"via del germano reale"
"via di tor vergata 319"	"via del germano reale"
"266 amino cho hamazume"	"266 amino cho hamazume"
"7 luther street"	"7 luther street"
"97/10 nguyen tri phuong cam nam"	"group 4 thanh nhut hamlet"
"group 4 thanh nhut hamlet"	"group 4 thanh nhut hamlet"
"trstena"	"trstena"
"via don luigi sturzo 31"	"via sergio turone 15"
"via sergio turone 15"	"via sergio turone 15"
"via s. cesareo 44"	"via s. cesareo 44"
"67/124 133 moo 5 tambon khuk khak"	"99/89 moo 6 hong song hong"
"67/124 133 moo 5 tambon khuk khak"	"9/2 keukkak"
"888 moo 10 t.thatoom"	"9/2 keukkak"
"67/124 133 moo 5 tambon khuk khak"	"53/10 moo 5 khao lak"
"67/124 133 moo 5 tambon khuk khak"	"273 m.2 beach rd ao nang 273"
"45/47 rue de sebastopol"	"109 promenade roger laroque"
"109 promenade roger laroque"	"109 promenade roger laroque"
"2257 victoria drive"	"8910 stinger drive"
"no.218 jl."	"jl. kalimantan no. 9"
"a405/2"	"villa a 03 & villa a 04 heritage"
"villa a 03 & villa a 04 heritage"	"villa a 03 & villa a 04 heritage"
"no. 135 jl. pamugaran pantai barat"	"jl. pantai bingin"
"jalan hangtuah no.43"	"jl. pantai bingin"
"rupertiweg 11/2"	"forststr. 4"
"10 kammeringstrae"	"forststr. 4"
"jl. poros sadan no.53"	"jl. poros sadan no.53"
"matice hrvatske 43"	"20 cesta svetog martina"
"44a bojisce ulica"	"20 cesta svetog martina"
"ulica stjepana radica 17"	"20 cesta svetog martina"
"podurljaj 53"	"20 cesta svetog martina"
"matice hrvatske 43"	"culica dvori 31"
"petrinjska 47"	"culica dvori 31"
"zugspitzstrasse 76"	"zugspitzstrasse 76"
"yangji myeon cheoin gu"	"baegam myeon cheoin gu"
"baegam myeon cheoin gu"	"baegam myeon cheoin gu"
"yangji myeon cheoin gu"	"yangji myeon cheoin gu"
"13 jungn ro 11beon gil"	"yangji myeon cheoin gu"
"varla 4"	"varla 4"
"i. koundourou 9"	"varla 4"
"56 teukgu ro"	"57 samhyangcheon ro"
"86/1 moo.1 t. chumco"	"86/1 moo.1 t. chumco"
"1700 e valley rd"	"1700 e valley rd po box 1153"
"27 baesan ro 6 gil"	"6 inbuk ro 2 gil"
"jocheon eup"	"6 inbuk ro 2 gil"
"6 inbuk ro 2 gil"	"6 inbuk ro 2 gil"
"prassa kimolos"	"pollonia"
"8172 valhalla terrace"	"8172 valhalla terrace"
"848 assembly court 848 kissimmee fl"	"8172 valhalla terrace"
"localita calfattore"	"localita calfattore"
"vocabolo belforte 36/a"	"localita calfattore"
"localita piano di riana 19"	"localita calfattore"
"somravagen 1"	"somravagen 1"
"feld 23"	"glanz 23"
"hermannstalstrasse 279"	"glanz 23"
"jl. soekarno hatta no.735"	"jl. trans flores kav.2 batu cermin"
"sector salins 1era linea"	"sector salins 1era linea"
"carrer cavall de mar"	"sector salins 1era linea"
"sector salins 1era linea"	"sector salins 1era linea"
"429 shaw boulevard"	"429 shaw boulevard"
"286 epifanio de los santos ave."	"429 shaw boulevard"
"pjescana uvala v. ogranak br 16"	"podgori 62"
"localita simbolda 88"	"via mario de ciccio 14bis"
"kaya artiko h15"	"kaya karibe 18"
"kaya karibe 18"	"kaya karibe 18"
"kaya artiko h15"	"kaya seru waterloo 75"
"kaya seru waterloo 75"	"kaya seru waterloo 75"
"dong gu"	"106 singwang ro yeon dong"
"jalan siliwangi no.22 bogor"	"jalan siliwangi no.22 bogor"
"jl. imam bonjol no.157 159"	"jalan siliwangi no.22 bogor"
"344 w 15th st"	"305 w 29th st"
"305 w 29th st"	"305 w 29th st"
"thanon ratuthit songroipi road 46/8 9"	"1049 soi nai lert wireless rd."
"166/98 moo. 2 t.bophut"	"1049 soi nai lert wireless rd."
"ss 133 km 1"	"dorsoduro 2824"
"via bernardino rota 1"	"via meridiana 82"
"rua augusta 810 apto 133"	"rua embauba 100"
"jl. bausasran no. 34"	"jl. bausasran no. 34"
"kemeragzi mevkii aksu lara"	"kemeragzi mevkii aksu lara"
"jalan raya griyo mapan no. 12"	"jalan raya griyo mapan no. 12"
"120/1 moo 6 baan tai"	"299/99 prajak road makhaeng"
"299/99 prajak road makhaeng"	"299/99 prajak road makhaeng"
"varzea"	"varzea"
"1 35 saiwai cho 5 chome"	"5 chome 2 3 memanbetsuhondori"
"5 chome 2 3 memanbetsuhondori"	"5 chome 2 3 memanbetsuhondori"
"2 14 13 kuramae"	"5 chome 2 3 memanbetsuhondori"
"via mirtense km 10.800"	"strada statale 172 dei trulli km 29.8"
"strada statale 172 dei trulli km 29.8"	"strada statale 172 dei trulli km 29.8"
"237 1 hamasaki machi"	"370 48 hijiwarahagi city"
"101 nagasakicho"	"370 48 hijiwarahagi city"
"am weinberg 2"	"kreisstrae 2"
"kreisstrae 2"	"kreisstrae 2"
"am weinberg 2"	"kronenstrae 3"
"luis f. martial 1441"	"salta 40"
"leandro n alem 148"	"salta 40"
"via ricasoli 7"	"via felice cavallotti 103"
"via felice cavallotti 103"	"via felice cavallotti 103"
"8/1 dao duy tu"	"19 le dai hanh"
"8/1 dao duy tu"	"023 le van tam street"
"nueva florida calle principal"	"nueva florida calle principal"
"artemonas sifnos"	"artemonas sifnos"
"no address"	"artemonas sifnos"
"megalochori"	"megalochori"
"6 thalou"	"megalochori"
"triptolemou 6"	"megalochori"
"imerovigli"	"megalochori"
"gh 1 & 2 haridwar greens haridwar"	"bhatelia dhanachuli bhimtalroad"
"dhanachuli bend near mukteshwar"	"bhatelia dhanachuli bhimtalroad"
"via alcide de gasperi"	"tommaso fazzello 2"
"via gradisca"	"viale fiume 1"
"2015 walton creek road"	"snowshoe drive"
"11 loggers run lane"	"snowshoe drive"
"101 avenue des ternes"	"chemin de roumanieu"
"arene cros"	"chemin de roumanieu"
"via della pieve in piano 23"	"corso garibaldi 254"
"rastocine ulica 7"	"rastocine ulica 7"
"jadranska cesta 118"	"rastocine ulica 7"
"yilmaz sokak no22 akyaka ula"	"yilmaz sokak no22 akyaka ula"
"145 yeoksam ro gangnam gu"	"39 45 lcd ro 241beon gil"
"14 rue pierre curie"	"parc departmental de valjoly"
"parc departmental de valjoly"	"parc departmental de valjoly"
"ttmosen 48"	"ttmosen 48"
"yansoon 3 downtown"	"yansoon 3 downtown"
"old town yansoon 3 downtown"	"yansoon 3 downtown"
"sheikh mohammed bin rashid blvd"	"yansoon 3 downtown"
"sheikh mohammed bin rashid blvd"	"yansoon 3 downtown"
"via torre moccia 9"	"via torre moccia 9"
"via scuto 12"	"via santelmo 21"
"wajdeloty 21/1"	"9 fryderyka chopina"
"ul. gen. maczka 32"	"9 fryderyka chopina"
"7 obroncow westerplatte"	"9 fryderyka chopina"
"via boncompagni 16"	"via boncompagni 16"
"via della vite 3"	"via boncompagni 16"
"rajpur road chukkuwala"	"105 janakprui airport road"
"105 janakprui airport road"	"105 janakprui airport road"
"rajpur road chukkuwala"	"3/136 vishal khand gomti nagar"
"no. 5/429 viraj khand gomti nagar"	"3/136 vishal khand gomti nagar"
"itzumer hauptstrae"	"rurauenstrasse hasenfelderweg"
"2841 crosstimbers trail"	"2683 crosstimbers trail"
"2683 crosstimbers trail"	"2683 crosstimbers trail"
"karagedik mah. kocek mustafa cad."	"merkez mh. 102 sk. no 5"
"dumlupinar caddesi no 2 4 6"	"merkez mh. 102 sk. no 5"
"220/5 sukhumvit 1"	"220 ratchapakhinai road sriphum"
"89 derb el ferrane"	"89 derb el ferrane"
"ul. gogol 189/1"	"gogolya 41"
"via alessandria 41/b"	"via francesco cannata 14"
"cami de la villalonga no16"	"street afores s/n"
"street afores s/n"	"street afores s/n"
"cami de la villalonga no16"	"carrer jaume ii"
"carrer jaume ii"	"carrer jaume ii"
"no.198 ying bin road"	"west of hongfeng building anren avenue"
"lieu dit la tourche"	"lieu dit la montagne des genis"
"939 route du villaret"	"lieu dit la montagne des genis"
"lieu dit la tourche"	"45 promenade de la cote vermeille"
"lieu dit la tourche"	"1229 avenue felix ducournau"
"1229 avenue felix ducournau"	"1229 avenue felix ducournau"
"1 avenue du jura"	"1229 avenue felix ducournau"
"5 rue des places"	"1229 avenue felix ducournau"
"31 route de frontignan"	"1229 avenue felix ducournau"
"impasse du haras"	"1229 avenue felix ducournau"
"270 moo 7 koh sarai"	"373 moo 7 koh sarai"
"90/1 ram intra road ram intra district"	"373 moo 7 koh sarai"
"the cube 200 wharfside street"	"keepers cottage and kennels"
"old church path"	"keepers cottage and kennels"
"keepers cottage and kennels"	"keepers cottage and kennels"
"costado norte del campo de futbol"	"costado norte del campo de futbol"
"nairobi highway baranaba"	"nakuru nairobi highway gilgil kenya"
"nakuru nairobi highway gilgil kenya"	"nakuru nairobi highway gilgil kenya"
"nairobi highway baranaba"	"lake nakuru national park 561"
"18 20 pham phu thu"	"18 20 pham phu thu"
"hauptstrasse 81 83"	"hauptstrasse 81 83"
"am luebbesee 1"	"hauptstrasse 81 83"
"forsthaus remstecken"	"hauptstrasse 81 83"
"tran hung dao"	"tra que village"
"r. angelo bisol 170"	"r. dos pargos 72"
"r. angelo bisol 170"	"rua joao cachoeira 107"
"shs quadra 6 bloco b"	"rua joao cachoeira 107"
"zrinsko frankopanska 11"	"zrinsko frankopanska 11"
"yunoshima 30"	"4 19 10 kaike onsen yonago"
"norman manley boulevard"	"norman manley boulevard"
"14201 cook rd"	"12009 indian river road"
"10226 rodriguez st"	"12009 indian river road"
"marataba private reserve rooiberg road"	"marataba private reserve rooiberg road"
"rioja 768"	"rioja 768"
"junin 187"	"rioja 768"
"tritonos xirovrisi"	"tritonos xirovrisi"
"47 roumelis"	"tritonos xirovrisi"
"flat 12 the three kings court"	"barton road"
"barley village"	"barton road"
"ronsvej 8"	"ronsvej 8"
"vicolo del giglio 4"	"strada com.le di buggiana 146"
"vicolo del giglio 4"	"corso garibaldi 35 41"
"1200 culbreth dr"	"1200 culbreth drive"
"5 portland gardens"	"st james street"
"312 mansfield road"	"st james street"
"17 high street"	"59 bond street"
"gunduliceva 43"	"kanal 30"
"kanal 30"	"kanal 30"
"18a dinh tien hoang tan an"	"01 03 phan chu trinh"
"01 03 phan chu trinh"	"01 03 phan chu trinh"
"11 lord of lords ave"	"113 shipyard drive"
"113 shipyard drive"	"113 shipyard drive"
"11 lord of lords ave"	"425 town centre blvd"
"hallumvej 3"	"73 gradybet"
"395 route de la montagne"	"395 route de la montagne"
"lina bolmarcica 26"	"poljicka cesta 4"
"don petra cara 59a"	"poljicka cesta 4"
"11 makarska ul."	"poljicka cesta 4"
"poljicka cesta 4"	"poljicka cesta 4"
"lina bolmarcica 26"	"stivasnica 60 b"
"jl. tuban gresik"	"jl. tuban gresik"
"via dellaccademia 49"	"via dellaccademia 49"
"peroj 1043 b"	"betiga 125"
"brajdice 43"	"betiga 125"
"10 12 wood street"	"166 172 warnertown road 166 172"
"360 senate rd"	"166 172 warnertown road 166 172"
"borisa hrinchenko 2/1 office 1"	"andriivskyi descent 38"
"andriivskyi descent 38"	"andriivskyi descent 38"
"calle cano y cueto"	"calle don remondo 7"
"calle angostillo no 10"	"calle don remondo 7"
"calle don remondo 7"	"calle don remondo 7"
"calle cano y cueto"	"calle pasaje amores no 7"
"avinguda costa brava num. 23"	"calle pasaje amores no 7"
"calle magnolio 2 apartamento 1301"	"calle pasaje amores no 7"
"plaza alameda de hercules 56"	"calle pasaje amores no 7"
"via del popolino 607"	"localita santantonio"
"vicolo santantonio 35"	"localita santantonio"
"60 frederick st"	"60 frederick st"
"ampeliki"	"ampeliki"
"via varna69"	"7 via francesco sogliuzzo"
"via varna69"	"via al monterosso 30"
"via varna69"	"via salvatore denaro 4"
"via albrizzi 4 lido"	"via salvatore denaro 4"
"via degli aranci 25/b"	"via salvatore denaro 4"
"via salvatore denaro 4"	"via salvatore denaro 4"
"calle uruguay 19 21"	"calle uruguay 19 21"
"9/280 moo 7 phibulsongkhram rd."	"moo 7 pibulsongkhram road suan yai muang 9/280"
"3km east of banco costa rica"	"m east of banco costa rica camino a racho pacifico"
"no. 87 yuzana street"	"no. 1513 near aung myae thar monastery"
"no. 1513 near aung myae thar monastery"	"no. 1513 near aung myae thar monastery"
"rue de saint ladre"	"241 rue de clermont"
"lieu dit le pech"	"241 rue de clermont"
"place du foirail"	"241 rue de clermont"
"100 south second street"	"100 south second street"
"tornquiststr. 25"	"tornquiststr. 25"
"22 ironbark road"	"22 ironbark road"
"anastasiou orlandou telesikli 17"	"anastasiou orlandou telesikli 17"
"22 luong ngoc quyen st."	"bai dai area ganh dau commune"
"bai dai area ganh dau commune"	"bai dai area ganh dau commune"
"dietla 71 7a"	"dietla 71 7a"
"arianska 6a"	"dietla 71 7a"
"29 rainsford road"	"gainsborough road"
"188 leeds road"	"gainsborough road"
"eparxiaki odos asklipiou"	"eparxiaki odos asklipiou"
"oia"	"eparxiaki odos asklipiou"
"andifli mah mekki sait esen sok"	"andifli mah mekki sait esen sok"
"les pinchenes"	"13 rue croix du pratel meriadec"
"chemin du camping"	"13 rue croix du pratel meriadec"
"liteiny prospect 61"	"liteiny prospect 61"
"kalinina str. 9a"	"liteiny prospect 61"
"128 sector 27 gurgaon"	"46oakland bivar rd."
"46oakland bivar rd."	"46oakland bivar rd."
"carrer card 1"	"avd. fra joan llabres s/n"
"avinguda gabriel roca 29"	"avd. fra joan llabres s/n"
"carrer card 1"	"carrer de la pinada 7"
"calle alhamar"	"carrer de la pinada 7"
"carrer els terrers 1"	"carrer de la pinada 7"
"carrer de la pinada 7"	"carrer de la pinada 7"
"956 bloomingdale drive"	"956 bloomingdale drive"
"8493 route 77"	"956 bloomingdale drive"
"via masaccio 19"	"30 via alessandro tadino"
"30 via alessandro tadino"	"30 via alessandro tadino"
"panoramica 1"	"30 via alessandro tadino"
"via masaccio 19"	"via corsica 4"
"17 teheran ro 87 gil gangnam gu"	"14 teheran ro 83 gil gangnam gu"
"437"	"41 rue des deux nieds"
"358 creux dargent"	"41 rue des deux nieds"
"39 rue de seine"	"41 rue des deux nieds"
"le relais des cinq chateaux"	"41 rue des deux nieds"
"437"	"33 route de la pierre panlaire"
"33 route de la pierre panlaire"	"33 route de la pierre panlaire"
"46080 fremont blvd"	"34047 fremont blvd"
"1211 west avenue north"	"1120 s grange ave"
"1120 s grange ave"	"1120 s grange ave"
"1260 e independence st"	"1120 s grange ave"
"1211 west avenue north"	"3850 paradise rd"
"1211 west avenue north"	"1325 miracle strip pkwy se"
"573 santa rosa blvd"	"1325 miracle strip pkwy se"
"54 derb zemrane bab doukala"	"rue yves saint laurent 45"
"residence marina"	"rue yves saint laurent 45"
"54 derb zemrane bab doukala"	"16 derb bennis douh"
"shop 59 60 jalan pretty"	"shop 59 60 jalan pretty"
"18/98 moo 6 soi sreekor"	"222 moo9 suwannason road kabin buri"
"666 moo 8 wiang"	"222 moo9 suwannason road kabin buri"
"18/98 moo 6 soi sreekor"	"1/3 moo 6 thanarat road moo si"
"1/3 moo 6 thanarat road moo si"	"1/3 moo 6 thanarat road moo si"
"vereda el llano km3 via barichara sangil"	"vereda monte suarez"
"carrera 13 no 85 80"	"vereda monte suarez"
"popovici 4"	"popovici 4"
"otto du plessis service dr"	"40 miller road"
"new digha bypass road purba medinipur"	"new digha bypass road purba medinipur"
"h.no.3/871 sy. no. 151/1 tivai vaddo"	"new digha bypass road purba medinipur"
"1 main st"	"main street"
"buckingham street"	"1130 nepean highway"
"3520 lake tahoe boulevard"	"3520 lake tahoe boulevard"
"444 moo 3 amphur dok kham tai"	"492 m.10 pratumnak rdsouth pattaya 492"
"28 donkere spaarne"	"spiegelstraat 4"
"spiegelstraat 4"	"spiegelstraat 4"
"957 storrs road"	"2052 crossings boulevard"
"60th street between 25th & 26th street"	"60th street bet 25th street 26th street"
"249 cours emile zola"	"35 rue du temple"
"35 rue du temple"	"35 rue du temple"
"5 route de galice"	"35 rue du temple"
"249 cours emile zola"	"31 rue du progres"
"igrane 159"	"poljika cesta 31 /doine"
"300 prosperity dr."	"351 w hillsboro blvd"
"3050 ne stucki place"	"351 w hillsboro blvd"
"300 prosperity dr."	"287 north main street"
"4 rue de lhotellerie le petit bel air"	"2 rue yvonne salomon"
"34 rue de la belle etoile"	"2 rue yvonne salomon"
"lieu dit la resle rue des buttes"	"2 rue yvonne salomon"
"road no. 5"	"road no. 5"
"frazione castellengo 29"	"frazione castellengo 29"
"no 13 section 2 xingan road"	"no.213 dade rd"
"90 satun thani road"	"355 moo 10 la ngu"
"nina apartment"	"neo klima"
"lungomare c. colombo 127"	"via del cigno 43 bibione"
"59 35 kabayama"	"807 kakisaki"
"807 kakisaki"	"807 kakisaki"
"jalan arteri kualanamu no. 9 a39"	"jalan sultan serdang no.9 a39"
"54 soi sukhumvit 19"	"54 soi sukhumvit 19"
"via porto 12"	"c.da fontana vicario"
"jl. jend. ahmad yani chrysant 3fl #jh"	"asthon 09fl #n jl. topaz raya"
"twr 1 fl38 unit y jl topaz raya"	"asthon 09fl #n jl. topaz raya"
"jl. jend. ahmad yani chrysant 3fl #jh"	"jl. jend. ahmad yani chrysant 3fl #jh"
"via lago trasimeno 8"	"via l.trasimeno 8"
"talat tarmigate"	"p2009aguergour"
"p2009aguergour"	"p2009aguergour"
"talat tarmigate"	"no 1462 street oukaimden hay el wahda"
"via circular francisca bezerra"	"praca roquete pinto no 9"
"rua f. g. bier 2088"	"praca roquete pinto no 9"
"al. casa branca 909 jardim paulista"	"praca roquete pinto no 9"
"namugongo"	"namugongo"
"charlotte brontestraat 319"	"spuistraat 52"
"boterstraat 68"	"spuistraat 52"
"borgo la noce"	"borgo la noce"
"123 rue du faubourg st. honore"	"123 boulevard de sebastopol"
"123 boulevard de sebastopol"	"123 boulevard de sebastopol"
"room b402 tran quoc thao building"	"63 nguyen truong to"
"63 nguyen truong to"	"63 nguyen truong to"
"salita inferiore di santanna 15/3"	"salita inferiore di santanna 15/3"
"via selva 5"	"salita inferiore di santanna 15/3"
"via sant antonio 19"	"frazione sossana 2"
"filippo bolongaro 31"	"via soldatelli 3"
"via aurelia ponente 147"	"via soldatelli 3"
"strada castrense"	"via soldatelli 3"
"filippo bolongaro 31"	"via per levo 71/a"
"via per levo 71/a"	"via per levo 71/a"
